author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Topic
1486719005515599885,2022-04-01 23:17:32+00:00, ,1510033652792635414,en,0,0,0,0,Twitter Web App,"Lauren is a high school senior from Ontario, Canada. Lauren is a teen author, who is passionate about neuroscience and neurodiversity. Due to her own experiences with having ADHD and Autism, she aspires to end the implicit gender gap among neurodiverse females. https://t.co/8ZBQTCj8yK",Symptoms
1099368526710747137,2022-04-01 23:17:30+00:00, ,1510033644869484544,en,1,0,0,0,Twitter for Android,It really bothers me 😫 like way to further stigmatize autism and teach your children that they should be ashamed of being autistic. Like I understand privacy &amp; not outting your child but actively trying to prevent other kids from learning about neurodiversity is really shitty,Symptoms
4270089556,2022-04-01 23:16:29+00:00, ,1510033390409498636,en,0,0,0,0,Twitter for iPhone,"also i’m fully aware there are other neurodivergencies besides adhd/autism but let’s be real, the people who have to constantly jam the word neurodivergent into every sentence are only ever talking about those ones",Symptoms
254316915,2022-04-01 23:16:10+00:00, ,1510033306942910469,en,0,0,0,0,Twitter for iPhone,Autism regression is the worst shit ever! 😩,Symptoms
15639729,2022-04-01 23:06:47+00:00, ,1510030948741439493,en,0,0,1,0,TweetDeck,"I've been given a lot of freedom on this project and I have to say, as an autistic, that isn't a good thing. We need clear guidelines and such otherwise I brain can't tether itself and this feeling of being untethered with no rules just makes me think they will hate it lol",Symptoms
1466386344154853377,2022-04-01 23:06:37+00:00, ,1510030903678234625,en,3,0,0,0,Twitter for Android,Another nazi that thinks that autistic people are unintelligent. https://t.co/DZB6XZXPXZ,Symptoms
1429280364774625280,2022-04-01 23:06:09+00:00, ,1510030786019401732,en,69,1,18,4,Twitter for Android,Is it autism or is it a character trait?,Symptoms
1398706920459063306,2022-04-01 23:04:49+00:00, ,1510030450978398208,en,0,0,0,0,Twitter Web App,@malevolentgods your entire personality you autistic as hell,Symptoms
1466386344154853377,2022-04-01 23:04:21+00:00, ,1510030335836573696,en,0,0,0,0,Twitter for Android,@FabioooLFC @LGBwiththeT So because I'm autistic I'm not intelligent? Well bitch let me tell you I'm gay and understand my attraction and I'm quite intelligent. I can watch a Storm and tell you if it is coming or not without looking at the weather forecast,Symptoms
38535659,2022-04-01 23:03:29+00:00, ,1510030116574928896,en,2,0,1,0,Twitter for Android,"Part of coming to terms with my autism has been grappling with the realization that a lot of people aren't more knowledgeable than me, just better at projecting confidence and handwaving away knowledge gaps https://t.co/aLvD1gqNWN",Symptoms
282806173,2022-04-01 23:02:37+00:00, ,1510029898165141509,en,2,0,0,3,Twitter for iPhone,"On World Autism Day I want to share  @herautism common traits in girls. Girls are under-diagnosed &amp; therefore not supported. Someone dear to me was diagnosed at 36yo and while it was a great relief, she missed out on support &amp; understanding herself in NT society for so many years https://t.co/vXYTzuL3Ow",Symptoms
918244698468204545,2022-04-01 22:55:00+00:00, ,1510027983020384256,en,1,0,0,0,Twitter for Android,"@TheDesertDaddy @laideeliberty @EgoAndIts0wn I'm just autistic and into things not many people like, okay?",Symptoms
865227505,2022-04-02 23:59:59+00:00, ,1510406723470860295,en,3,0,0,0,Twitter for iPhone,"People you wouldn’t think are #autistic are autistic. We don’t all look the same, act the same, or have the same abilities or limitations. We aren’t superior or inferior. We aren’t better or worse… we’re just a little different.
#WorldAutismAcceptanceDay",Symptoms
260889097,2022-04-02 23:59:32+00:00, ,1510406610648190978,en,5,0,0,0,Twitter for iPhone,@ADHDVetTech @SNeurotypicals I used to do similar. I just told them that I had Spock-like hearing. Was easier than discussing autism.,Symptoms
156031342,2022-04-02 23:59:24+00:00, ,1510406574921166857,en,9,0,0,1,Twitter for iPhone,Autism looks very different in women than men. But even for extremely high-functioning women with autism trying to decipher a social world that doesn’t make sense to you is exhausting. https://t.co/ALbedG2P2P,Symptoms
344811762,2022-04-02 23:58:48+00:00, ,1510406425209716736,en,0,0,0,0,CoSchedule,"Today is World Autism Acceptance Day! Autism Spectrum Disorder (ASD) is changing as we learn about the differences on the spectrum for each person. We are taking the initiative to increase awareness, accessibility and kindness. 
#AdelanteHealthcare #WorldAutismAcceptanceDay https://t.co/TXD10Kim66",Symptoms
1266449264776933376,2022-04-02 23:58:25+00:00, ,1510406330628026371,en,0,1,0,0,Twitter for iPhone,"It’s autism acceptance month and I’m getting hate for my headcanons. This is why we have a whole month. Because you freaks get so piss baby about the mere idea of someone being autistic, because you feel like it would change who that person is. Autism doesn’t change people!!!",Symptoms
1457947032925184000,2022-04-02 23:57:55+00:00, ,1510406203385470983,en,1,0,1,0,Twitter for Android,"@AlaskaSerenity @theevilwriter @URdreamingnow @Evey3007 @FatherlyHQ oh, i didn't forget alaska exists 😅 autism moment, my bad. i barely glanced at the map on the site so it could have been missing texas and i wouldn't notice, haha. i'm sorry people leave out alaska all the time, that sucks. it doesn't make any sense, you're a whole state 😭",Symptoms
31498482,2022-04-02 23:57:13+00:00, ,1510406026218151938,en,1,0,1,0,Twitter for iPhone,"@sullypaul @TyneOperaHouse @Tommedian Ah I’ve been a fan of Tommys for a long while, he’s just brilliant.. I’m just so pleased my son enjoyed the show too! He is autistic so big crowds, new places and noise are really challenging for him. I’m really proud of him for even agreeing to go try something new 😊👍🏽",Symptoms
1386327844540801036,2022-04-02 23:55:52+00:00, ,1510405686848630789,en,2,0,1,0,Twitter for iPhone,@InvestigatorCps He longs for approval… and I’m good for it… but his journey into his musical prowess is his ticket really to living functionally w his Autism…. I want him to see different folks journeys so he can be exposed and learn,Symptoms
1227754800370024449,2022-04-02 23:54:42+00:00,ceb66dcdfed0c950,1510405393251540995,en,0,0,0,0,Twitter for iPhone,# As a #autistic women who wants to be a #voiceactor knowing that there some out there gives me hope #WorldAutismAwarenessDay #AutismAcceptanceWeek,Symptoms
1478976339919220742,2022-04-02 23:52:20+00:00, ,1510404796074717193,en,0,0,0,0,Twitter for Android,@DrMBotha I have a touch of autism. And I wanna kill hearing anything sometimes even my own voice and thinking ... So being in a nursing home... And I can't leave. Yeah pray for me cuz ... Yeah I wanna die most of the time ...,Symptoms
1282557056231387138,2022-04-02 23:51:36+00:00, ,1510404611731038210,en,13,0,1,1,Twitter for iPhone,@jojosmojo_ @iissbo @NoEmmeG autism doesnt cause you to behave poorly like this and implying so is kind of insulting to autistic people.. just saying lol. also he isnt actually autistic. he has nonverbal learning disorder. a quick google search told me this,Symptoms
1658828822,2022-04-02 23:51:05+00:00, ,1510404482730913798,en,13,0,0,2,Twitter Web App,"in honor of autism awareness day, I hereby decree you are free to rhapsodize about your special interest today guilt-free

and then henceforth do it guilt-free every day bc you don't have to feel guilty about loving something

BE FREE MY SPECTRUM BRETHREN https://t.co/vLCCRDICQ6",Symptoms
1086722649210810368,2022-04-02 23:50:47+00:00, ,1510404409649340422,en,63,1,4,15,Twitter for Android,The autistic trait of rambling about things even while you're getting utterly railed,Symptoms
27714741,2022-04-02 23:50:01+00:00, ,1510404214933307392,en,5,0,0,1,Twitter for Android,"People with autism are more likely to recognise and express their individuality than people without autism, whether they're an adult or a child https://t.co/oytHRn7bDZ",Symptoms
27714741,2022-04-02 23:49:52+00:00, ,1510404175552782341,en,7,0,0,0,Twitter for Android,"@jk_rowling People with autism are more likely to recognise and express their individuality than people without autism, whether they're an adult or a child.",Symptoms
588133914,2022-04-02 23:49:33+00:00, ,1510404097362513921,en,0,0,1,0,Twitter for Android,"@IanMarsden76 But some people on the autism spectrum only show certain symptoms clusters, right? Or am I wrong on that?",Symptoms
407456452,2022-04-02 23:49:29+00:00, ,1510404079880753152,en,2,0,1,0,Twitter for Android,@ninie_dbsc @PLenkov I know where you're coming from. My 2nd oldest grandson Jackson is also autistic.  But he's a lot more interactive than he was 2 years ago.,Symptoms
922291946,2022-04-02 23:45:20+00:00, ,1510403038363668490,en,2,0,3,0,Twitter Web App,@ThenonbinaryC @AraucariaArauc1 @MintyMary2 @littleferret22 Why not? They ARE normal; autism is the one thats not. I have cerebral palsy. I dont get upset when people point out normal function vs my abnormal functioning.,Symptoms
326516535,2022-04-02 23:44:15+00:00, ,1510402763833974787,en,1,0,1,0,Twitter for iPhone,@wildsnark God when I was homeschooled any time I took a test my mom had to take the batteries out of any clocks in the house because if I heard them tick I would freeze up and cry. Absolutely wild my ass didn’t get an autism diagnosis until 24,Symptoms
770345522909417472,2022-04-02 23:43:31+00:00, ,1510402579594985474,en,0,0,0,0,Twitter for Android,"@cypopps Having autism growing up was especially hard living in a military family. Eye contact was required, and now I can't not give it, which unsettles people because it's an autistic death stare.",Symptoms
390050430,2022-04-02 23:42:29+00:00, ,1510402321087275014,en,20,0,0,2,Twitter for Android,"#TheBravestWord comes out in 36 days. It's about depression. So every day between now &amp; then, I'll share a depression-related post.

36. Without a diagnosis &amp; the right support, many autistic children develop depression. And then they become depressed adults.

#EndTheStigma",Symptoms
1395802762735198213,2022-04-02 23:40:33+00:00, ,1510401830970343428,en,1,0,0,0,Twitter for Android,"@kayochins me too! my vyvanse makes me so tired, very frustrating. don't know if its adhd or autistic burnout.",Symptoms
22277387,2022-04-02 23:40:31+00:00, ,1510401826285404161,en,3,0,0,1,Twitter for Android,There is a #spectrum of #autism. Each variation needing support. Let's bring #awareness to the spectrum as well. #WorldAutismAwarenessDay #autismontario #autism #Ontario https://t.co/57jiXVBQSj,Symptoms
721802143275941888,2022-04-02 23:39:31+00:00, ,1510401572701941760,en,2,0,1,0,Twitter for Android,"@BadMedicalTakes I don't know if one could make an argument for severe or profound retardation, which is different than autism. 

I would assume that if one has the mental capacity of a 3 y/o that they can't understand such concepts, but IDK.

Regardless, OP's argument doesnt have any correlation",Symptoms
3317425225,2022-04-02 23:39:30+00:00, ,1510401566733385736,en,1,0,1,0,Twitter Web App,"@Nightmare_Cat @PeterLincoln00 @MindCharity Hello Cat, If you don't mind me asking, do bpd, bipolar disorder, ocd and autism often coexist with each other?  Curious about this.  I have depression and anxiety.  Hope you're doing well.",Symptoms
1112580747536355328,2022-04-02 23:37:08+00:00, ,1510400971242942464,en,0,0,0,0,Twitter for Android,"Pic taken at the Castle in Muskogee Renaissance Festival. My son has Infantile Autism, but it's one of the happiest kids that I've ever known. So blessed to be his Momma. #AutismAwarenessDay https://t.co/en7hpM5sRJ",Symptoms
